PowerCapacity,Unit,Zone,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,id,HelpRow,name_bnetza,block_bnetza,name_uba,company,street,postcode,city,state,country_code,capacity_net_bnetza,capacity_gross_uba,fuel,technology,chp,chp_capacity_uba,commissioned,commissioned_original,retrofit,shutdown,status,type,lat,lon,eic_code_plant,eic_code_block,efficiency_data,efficiency_source,efficiency_estimate,energy_source_level_1,energy_source_level_2,energy_source_level_3,eeg,network_node,voltage,network_operator,merge_comment,comment
450,Schkopau_BNA0879,DE,STUR,LIG,0.3904,9.558732394,7.812253521,0.040224969,0.040224969,136849.915,0,0,0.3,0.385,7,1,,100,,,,,BNA0879,#NV,Schkopau,B,Schkopau B,Uniper Kraftwerke GmbH ,,6258,Schkopau,Sachsen-Anhalt,DE,450,490,Lignite,Steam turbine,yes,100,1996,1996,,,operating,,51.39845463,11.9504201,11WD8SCHK1L----O,11WD8SCHK1L---B0,0.4,https://library.e.abb.com/public/17a12f32273be6a4c1256ddd00346e97/13-18m225.pdf,0.3904,Fossil fuels,Lignite,,no,Bad Lauchstedt,380,50Hertz Transmission GmbH/DB Energie GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
45,Grubenheizkraftwerk_BNA1486,DE,STUR,LIG,0.3496,9.558732394,7.812253521,0.040224969,0.040224969,136849.915,0,0,0.3,0.385,7,1,,,,,,,BNA1486,#NV,Grubenheizkraftwerk,,,ROMONTA GmbH,Chausseestraße 1,6317,Seegebiet Mansfelder Land,Sachsen-Anhalt,DE,45,,Lignite,Steam turbine,yes,,1979,1979,,,operating,,51.462749,11.714028,,,,,0.3496,Fossil fuels,Lignite,,no,Braunkohle Amsdorf,110,Mitteldeutsche Netzgesellschaft Strom mbH,,
750,Schwarze Pumpe_BNA0914,DE,STUR,LIG,0.3928,9.558732394,7.812253521,0.040224969,0.040224969,136849.915,0,0,0.3,0.385,7,1,,60,,,,,BNA0914,#NV,Schwarze Pumpe,A,Schwarze Pumpe A,Lausitz Energie Kraftwerke AG,An der alten Ziegelei 1,3130,Spremberg,Brandenburg,DE,750,800,Lignite,Steam turbine,yes,60,1997,1997,,,operating,,51.53482028,14.35312271,11WD8SWPU1L----5,11WD8SWPU1L---AK,0.41,???,0.3928,Fossil fuels,Lignite,,no,Graustein,380,50Hertz Transmission GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
750,Schwarze Pumpe_BNA0915,DE,STUR,LIG,0.3952,9.558732394,7.812253521,0.040224969,0.040224969,136849.915,0,0,0.3,0.385,7,1,,60,,,,,BNA0915,#NV,Schwarze Pumpe,B,Schwarze Pumpe B,Lausitz Energie Kraftwerke AG,An der alten Ziegelei 1,3130,Spremberg,Brandenburg,DE,750,800,Lignite,Steam turbine,yes,60,1998,1998,,,operating,,51.53482028,14.35312271,11WD8SWPU1L----5,11WD8SWPU1L---BI,0.41,???,0.3952,Fossil fuels,Lignite,,no,Graustein,380,50Hertz Transmission GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
67,Deuben_BNA0196,DE,STUR,LIG,0.2464,9.558732394,7.812253521,0.040224969,0.040224969,136849.915,0,0,0.3,0.385,7,1,,,,,,,BNA0196,#NV,Deuben,,,Mitteldeutsche Braunkohlengesellschaft mbH,,6682,Teuchern,Sachsen-Anhalt,DE,67,,Lignite,Steam turbine,yes,,1936,1936,,,operating,,51.11187,12.07617,,,,,0.2464,Fossil fuels,Lignite,,no,Schaltanlage Zwenkau,110,Mitteldeutsche Netzgesellschaft Strom mbH,,
31,Wählitz_BNA1002,DE,STUR,LIG,0.3856,9.558732394,7.812253521,0.040224969,0.040224969,136849.915,0,0,0.3,0.385,7,1,,,,,,,BNA1002,#NV,Wählitz,,,Mitteldeutsche Braunkohlengesellschaft mbH,,6679,Wählitz,Sachsen-Anhalt,DE,31,,Lignite,Steam turbine,yes,,1994,1994,,,operating,,51.16664,12.07622,,,0.385,http://www.mibrag.de/media/1355133007.pdf,0.3856,Fossil fuels,Lignite,,no,Schaltanlage Zwenkau,110,Mitteldeutsche Netzgesellschaft Strom mbH,,
23.3,EZ1_BNA1400a,DE,STUR,LIG,0.3832,9.558732394,7.812253521,0.040224969,0.040224969,136849.915,0,0,0.3,0.385,7,1,,,,,,,BNA1400a,#NV,EZ1,WSK,,"Südzucker AG, Werk Zeitz",Albrechtstr. 54,6712,Zeitz,Sachsen-Anhalt,DE,23.3,,Lignite,Steam turbine,yes,,1993,1993,,,operating,,51.04885,12.11038,,,,,0.3832,Fossil fuels,Lignite,,no,MCk0268/144756,20/110,MitNetz,,
19.5,Kohlekraftwerk_BNA1097,DE,STUR,LIG,0.3472,9.558732394,7.812253521,0.040224969,0.040224969,136849.915,0,0,0.3,0.385,7,1,,,,,,,BNA1097,#NV,Kohlekraftwerk,K06,,Smurfit Kappa Zülpich Papier GmbH,Bessenicher Weg,53909,Zülpich,Nordrhein-Westfalen,DE,19.5,,Lignite,Steam turbine,yes,,1978,1978,,,operating,,50.7055,6.65362,,,,,0.3472,Fossil fuels,Lignite,,no,Viktor Rolf,20,Westnetz GmbH,,
45,Goldenberg_BNA0490b,DE,STUR,LIG,0.3832,9.558732394,7.812253521,0.040224969,0.040224969,136849.915,0,0,0.3,0.385,7,1,,,,,,,BNA0490b,#NV,Goldenberg,F,,RWE Power AG,,50354,Hürth,Nordrhein-Westfalen,DE,45,,Lignite,Steam turbine,yes,,1993,1993,,2015,shutdown,,50.8608,6.8402,,,,,0.3832,Fossil fuels,Lignite,,no,Knapsack,110,Westnetz GmbH,,
37.5,Ahrensfelde_BNA0005,DE,GTUR,GAS,0.354,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0005,#NV,Ahrensfelde,GT A,Ahrensfelde A bis D,Lausitz Energie Kraftwerke AG,Lindenberger Weg,16356,Ahrensfelde,Brandenburg,DE,37.5,38,Natural gas,Gas turbine,no,,1990,1990,,,shutdown_temporary,,52.58950001,13.5586524,,,0.31,https://www.ffe.de/download/berichte/Endbericht_Energiezukunft_2050_Teil_II.pdf (S.191),0.354,Fossil fuels,Natural gas,,no,Malchow,110,50Hertz Transmission GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
37.5,Ahrensfelde_BNA0006,DE,GTUR,GAS,0.354,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0006,#NV,Ahrensfelde,GT B,Ahrensfelde A bis D,Lausitz Energie Kraftwerke AG,Lindenberger Weg,16356,Ahrensfelde,Brandenburg,DE,37.5,38,Natural gas,Gas turbine,no,,1990,1990,,,shutdown_temporary,,52.58950001,13.5586524,,,0.31,https://www.ffe.de/download/berichte/Endbericht_Energiezukunft_2050_Teil_II.pdf (S.191),0.354,Fossil fuels,Natural gas,,no,Malchow,110,50Hertz Transmission GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
37.5,Ahrensfelde_BNA0007,DE,GTUR,GAS,0.354,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0007,#NV,Ahrensfelde,GT C,Ahrensfelde A bis D,Lausitz Energie Kraftwerke AG,Lindenberger Weg,16356,Ahrensfelde,Brandenburg,DE,37.5,38,Natural gas,Gas turbine,no,,1990,1990,,,shutdown_temporary,,52.58950001,13.5586524,,,0.31,https://www.ffe.de/download/berichte/Endbericht_Energiezukunft_2050_Teil_II.pdf (S.191),0.354,Fossil fuels,Natural gas,,no,Malchow,110,50Hertz Transmission GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
37.5,Ahrensfelde_BNA0008,DE,GTUR,GAS,0.354,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0008,#NV,Ahrensfelde,GT D,Ahrensfelde A bis D,Lausitz Energie Kraftwerke AG,Lindenberger Weg,16356,Ahrensfelde,Brandenburg,DE,37.5,38,Natural gas,Gas turbine,no,,1990,1990,,,shutdown_temporary,,52.58950001,13.5586524,,,0.31,https://www.ffe.de/download/berichte/Endbericht_Energiezukunft_2050_Teil_II.pdf (S.191),0.354,Fossil fuels,Natural gas,,no,Malchow,110,50Hertz Transmission GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
11,Werkskraftwerk Sappi Alfeld_BNA0012b,DE,STUR,GAS,0.3267,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0012b,#NV,Werkskraftwerk Sappi Alfeld,Gaskraftwerk,,Sappi Alfeld GmbH,Mühlenmarsch 1,31061,Alfeld,Niedersachsen,DE,11,,Natural gas,Steam turbine,yes,,1947,1947,,,operating,,51.98513,9.82246,,,,,0.3267,Fossil fuels,Natural gas,,no,,6,Überlandwerk Leinetal GmbH,,
65,Heizkraftwerk Altbach/Deizisau_BNA0015,DE,GTUR,GAS,0.3722,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0015,#NV,Heizkraftwerk Altbach/Deizisau,ALT GT E (solo),"Altbach/Deizisau GT A-C, E",EnBW Energie Baden-Württemberg AG,Industriestraße 11,73776,Altbach,Baden-Württemberg,DE,65,78.35968,Natural gas,Gas turbine,yes,,1997,1997,,,operating,,48.717611,9.374917,,,0.44,http://www.feuerwehr-oberboihingen.de/index.php?id=210&tx_ttnews[tt_news]=452&cHash=d8aa7375c5ed6e4b398f9bee5e270dbb,0.3722,Fossil fuels,Natural gas,,no,Altbach,110,Netze BW GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
50,Heizkraftwerk Altbach/Deizisau_BNA0016,DE,GTUR,GAS,0.3046,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0016,#NV,Heizkraftwerk Altbach/Deizisau,ALT GT A (Solo),"Altbach/Deizisau GT A-C, E",EnBW Energie Baden-Württemberg AG,Industriestraße 11,73776,Altbach,Baden-Württemberg,DE,50,60.27668,Natural gas,Gas turbine,no,,1971,1971,,,operating,,48.717611,9.374917,,,,,0.3046,Fossil fuels,Natural gas,,no,Altbach,110,Netze BW GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
57,Heizkraftwerk Altbach/Deizisau_BNA0017,DE,GTUR,GAS,0.3098,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0017,#NV,Heizkraftwerk Altbach/Deizisau,ALT GT B,"Altbach/Deizisau GT A-C, E",EnBW Energie Baden-Württemberg AG,Industriestraße 11,73776,Altbach,Baden-Württemberg,DE,57,68.71542,Natural gas,Gas turbine,no,,1973,1973,,,operating,,48.717611,9.374917,,,,,0.3098,Fossil fuels,Natural gas,,no,Altbach,110,Netze BW GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
81,Heizkraftwerk Altbach/Deizisau_BNA0018,DE,GTUR,GAS,0.315,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0018,#NV,Heizkraftwerk Altbach/Deizisau,ALT GT C,"Altbach/Deizisau GT A-C, E",EnBW Energie Baden-Württemberg AG,Industriestraße 11,73776,Altbach,Baden-Württemberg,DE,81,97.64822,Natural gas,Gas turbine,no,,1975,1975,,,operating,,48.717611,9.374917,,,,,0.315,Fossil fuels,Natural gas,,no,Altbach,110,Netze BW GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
15.1,Kesselhaus Zuckerfabrik_BNA0025,DE,STUR,GAS,0.3773,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0025,#NV,Kesselhaus Zuckerfabrik,,,Suiker Unie GmbH & Co. KG,Bluthsluster Str. 24,17389,Anklam,Mecklenburg-Vorpommern,DE,15.1,,Natural gas,Steam turbine,yes,,1993,1993,,,operating,,53.85625,13.7101,,,,,0.3773,Fossil fuels,Natural gas,,no,DE00100017389AS000000000001237294,20,E.DIS AG,,
47,GuD-Anlage_BNA1337e,DE,COMC,GAS,0.5985,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1337e,#NV,GuD-Anlage,GuD-Anlage,,DS Smith Paper Deutschland GmbH,Weichertstr. 7,63741,Aschaffenburg,Bayern,DE,47,,Natural gas,Combined cycle,yes,,2013,2013,,,operating,,49.988218,9.155761,,,,,0.5985,Fossil fuels,Natural gas,,no,,20,Aschaffenburger Versorgungs GmbH ,,
29,UPM Augsburg_BNA1103,DE,STUR,GAS,0.3476,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1103,#NV,UPM Augsburg,Dampfturbine 3,,UPM GmbH Werk Augsburg,Georg-Heindl-Strasse 4,86153,Augsburg,Bayern,DE,29,,Natural gas,Steam turbine,yes,,1966,1966,,,shutdown_temporary,,48.38008,10.90143,,,,,0.3476,Fossil fuels,Natural gas,,no,,10,Stadtwerke Augsburg,,
30.7,Gasturbine_BNA0033,DE,GTUR,GAS,0.3904,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0033,#NV,Gasturbine,GT,,Stadtwerke Augsburg Energie GmbH,Beim Grenzgraben 10,86165,Augsburg ,Bayern,DE,30.7,,Natural gas,Gas turbine,yes,,2004,2004,,,operating,,48.40099,10.93576,,,,,0.3904,Fossil fuels,Natural gas,,no,Station 1000,110,Netze Augsburg GmbH,,
20.4,Heizkraftwerk_BNA1104,DE,STUR,GAS,0.3586,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1104,#NV,Heizkraftwerk,T2,,Stadtwerke Augsburg Energie GmbH,Franziskanergasse 9,86152,Augsburg ,Bayern,DE,20.4,,Natural gas,Steam turbine,yes,,1976,1976,,,reserve,,48.37509,10.90277,,,,,0.3586,Fossil fuels,Natural gas,,no,Station 316/318,10,Netze Augsburg GmbH,,
9.7,HKW Bad Salzungen_BNA1105,DE,STUR,GAS,0.3784,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1105,#NV,HKW Bad Salzungen,HKW Bad Salzungen,,Thüringer Energie AG,,36433,Bad Salzungen,Thüringen,DE,9.7,,Natural gas,Steam turbine,yes,,1994,1994,,,operating,,50.800266,10.220563,,,,,0.3784,Fossil fuels,Natural gas,,no,UW Bad Salzungen,20,TEN Thüringer Energienetze GmbH,,
17.8,KWK-Anlage Barby_BNA0051,DE,STUR,GAS,0.3993,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0051,#NV,KWK-Anlage Barby,-,,Cargill Deutschland GmbH,Monplaisirstr. 22,39249,Barby,Sachsen-Anhalt,DE,17.8,,Natural gas,Steam turbine,yes,,2013,2013,,,operating,,51.983192,11.87656,,,,,0.3993,Fossil fuels,Natural gas,,no,Übergabe Schaltanlage E.ON,20,Avacon AG,,
78,"GuD Baunatal, VW Werksgelände_BNA0059b",DE,COMC,GAS,0.5985,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0059b,#NV,"GuD Baunatal, VW Werksgelände",,,Volkswagen AG,,34225,Baunatal,Hessen,DE,78,,Natural gas,Combined cycle,yes,,2013,2013,,,operating,,51.25308,9.4379,,,0.47,http://www.vw-kraftwerk.de/documente/umwelterklaerung_2012.pdf,0.5985,Fossil fuels,Natural gas,,no,UW Rengershausen,110,Avacon AG,,
3,Kraftwerk_BNA1293c,DE,STUR,GAS,0.3795,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1293c,#NV,Kraftwerk,K3+4/TG4,,Martinswerk GmbH,Kölner Straße 110,50127,Bergheim,Nordrhein-Westfalen,DE,3,,Natural gas,Steam turbine,yes,,1995,1995,,,shutdown_temporary,,50.94563,6.66496,,,,,0.3795,Fossil fuels,Natural gas,,no,Station Martinswerk,20,Westnetz GmbH,,
164,Klingenberg_BNA0081,DE,STUR,GAS,0.4037,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,590,,,,,BNA0081,#NV,Klingenberg,Klingenberg,Berlin-Klingenberg,Vattenfall Europe Wärme AG,Köpenicker Chaussee 42 - 45 ,10317,Berlin,Berlin,DE,164,188,Natural gas,Steam turbine,yes,590,1981,1981,2017,,operating,CHP,52.48891639,13.49696159,11WD8KLIN5X----0,11WD8KLIN5G--13E,,,0.4037,Fossil fuels,Natural gas,,no,Klingenberg,110,Stromnetz Berlin GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
444,Mitte_BNA0073,DE,COMC,GAS,0.522,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,1210,,,,,BNA0073,#NV,Mitte,GuD Mitte,"Berlin-Mitte HKW GT 1, Berlin-Mitte HKW GT 2, Berlin-Mitte HKW DT",Vattenfall Europe Wärme AG,Köpenicker Straße 60,10179,Berlin,Berlin,DE,444,468,Natural gas,Combined cycle,yes,1210,1996,1996,,,operating,CHP,52.51172353,13.4209156,11WD8MITT5G----0,11WD8MITT5GGUD-8,0.49,http://corporate.vattenfall.de/globalassets/deutschland/nachhaltigkeit/umwelt/zertifikate/ue_hkw_mi_2013.pdf,0.522,Fossil fuels,Natural gas,,no,Mitte,110,Stromnetz Berlin GmbH,List matching type: Multiple UBA capacities aggregated to single BNetzA power plant,
144,Charlottenburg_BNA0074,DE,GTUR,GAS,0.38,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,300,,,,,BNA0074,#NV,Charlottenburg,Charlottenburg,Berlin-Charlottenburg 4 bis 6,Vattenfall Europe Wärme AG,Am Spreebord 5,10589,Berlin,Berlin,DE,144,214,Natural gas,Gas turbine,yes,300,1975,1975,2000,,operating,,52.52185624,13.31109524,,,,,0.38,Fossil fuels,Natural gas,,no,Charlottenburg,110,Stromnetz Berlin GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
144,Lichterfelde_BNA0075,DE,STUR,GAS,0.3828,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,240,,,,,BNA0075,#NV,Lichterfelde,Lichterfelde 1,Berlin-Lichterfelde 1,Vattenfall Europe Wärme AG,Ostpreußendamm 61,12207,Berlin,Berlin,DE,144,150,Natural gas,Steam turbine,yes,240,1972,1972,1998,,operating,CHP,52.42520804,13.30976486,11WD8LICH5G----1,11WD8LICH5G---1Y,,,0.3828,Fossil fuels,Natural gas,,no,Lichterfelde,110,Stromnetz Berlin GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
144,Lichterfelde_BNA0076,DE,STUR,GAS,0.3828,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,240,,,,,BNA0076,#NV,Lichterfelde,Lichterfelde 3,Berlin-Lichterfelde 2,Vattenfall Europe Wärme AG,Ostpreußendamm 61,12207,Berlin,Berlin,DE,144,150,Natural gas,Steam turbine,yes,240,1974,1974,1998,,operating,CHP,52.42520804,13.30976486,11WD8LICH5G----1,11WD8LICH5G---3U,,,0.3828,Fossil fuels,Natural gas,,no,Lichterfelde,110,Stromnetz Berlin GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
0,Energieversogung Wedding_BNA1821,DE,STUR,GAS,0.3542,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1821,#NV,Energieversogung Wedding,,,Bayer Pharma AG,Fennstr. 22,13353,Berlin,Berlin,DE,,,Natural gas,Steam turbine,yes,,1972,1972,,,operating,,52.53931,13.363904,,,,,0.3542,Fossil fuels,Natural gas,,no,,110,Stromnetz Berlin GmbH,,
66,Industriekraftwerk Bernburg (IKB)_BNA0088a,DE,COMC,GAS,0.513,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,151.6039604,,,,,BNA0088a,#NV,Industriekraftwerk Bernburg (IKB),,Bernburg,Solvay Chemicals GmbH,,6406,Bernburg,Sachsen-Anhalt,DE,66,101.28713,Natural gas,Combined cycle,yes,151.6039604,1994,1994,,,operating,IPP,51.802609,11.751511,,,,,0.513,Fossil fuels,Natural gas,,no,173,110,Mitteldeutsche Netzgesellschaft Strom mbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
23,HKW Schildescher Straße_BNA0098,DE,STUR,GAS,0.3608,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0098,#NV,HKW Schildescher Straße,,,Stadtwerke Bielefeld GmbH,,33611,Bielefeld,Nordrhein-Westfalen,DE,23,,Natural gas,Steam turbine,yes,,1978,1978,,,special_case,,52.033503,8.539061,,,,,0.3608,Fossil fuels,Natural gas,,no,UW Kraftwerk,110,SWB Netz GmbH,,
37.5,GuD Kraftwerk Hillegossen_BNA0100,DE,COMC,GAS,0.5625,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0100,#NV,GuD Kraftwerk Hillegossen,GuD,,Stadtwerke Bielefeld GmbH,,33697,Bielefeld,Nordrhein-Westfalen,DE,37.5,,Natural gas,Combined cycle,yes,,2005,2005,,,operating,,52.033503,8.539061,,,,,0.5625,Fossil fuels,Natural gas,,no,,110,SWB Netz GmbH,,
41,HKW Schildescher Straße_BNA0101,DE,STUR,GAS,0.3476,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0101,#NV,HKW Schildescher Straße,,,Stadtwerke Bielefeld GmbH,,33611,Bielefeld,Nordrhein-Westfalen,DE,41,,Natural gas,Steam turbine,yes,,1966,1966,,,special_case,,52.033503,8.539061,,,,,0.3476,Fossil fuels,Natural gas,,no,UW Kraftwerk,110,SWB Netz GmbH,,
106,GuD Bitterfeld_BNA0105,DE,COMC,GAS,0.54,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,110,,,,,BNA0105,#NV,GuD Bitterfeld,,Bitterfeld Chemiepark,envia THERM GmbH,,6749,Bitterfeld,Sachsen-Anhalt,DE,106,114,Natural gas,Combined cycle,yes,110,2000,2000,2000,,operating,IPP,51.633861,12.299357,,,,,0.54,Fossil fuels,Natural gas,,no,UW Bitterfeld Mitte,110,Mitteldeutsche Netzgesellschaft Strom mbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
20.7,Bochum_BNA0110,DE,STUR,GAS,0.3894,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0110,#NV,Bochum,KBO,,RWE Generation SE,,44799,Bochum,Nordrhein-Westfalen,DE,20.7,,Natural gas,Steam turbine,yes,,2004,2004,,,operating,,51.48333333,7.216666667,,,,,0.3894,Fossil fuels,Natural gas,,no,Weitmar,110,Westnetz GmbH,,
44,HKW Hiltrop_BNA0111,DE,STUR,GAS,0.4004,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0111,#NV,HKW Hiltrop,,,Stadtwerke Bochum Holding GmbH,,44805,Bochum,Nordrhein-Westfalen,DE,44,,Natural gas,Steam turbine,yes,,2014,2014,,,operating,,51.50795,7.25029,,,,,0.4004,Fossil fuels,Natural gas,,no,INGU 2089 / IGRU 2088,10,Stadtwerke Bochum Netz GmbH,,
22.1,Heizkraftwerk Bomlitz_BNA1524,DE,STUR,GAS,0.2882,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1524,#NV,Heizkraftwerk Bomlitz,,,Sales & Solutions GmbH,"Industriepark Walsrode,  August-Wolff-Str. 13",29699,Bomlitz,Niedersachsen,DE,22.1,,Natural gas,Steam turbine,yes,,1912,1912,,,operating,,52.904778,9.658513,,,,,0.2882,Fossil fuels,Natural gas,,no,UW Bomlitz Westerharler Straße,20,Avacon AG,,
95,Heizkraftwerk Karlstraße_BNA0117b,DE,STUR,GAS,0.3993,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0117b,#NV,Heizkraftwerk Karlstraße,Heizkraftwerk Karlstraße,,Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH,,53115,Bonn,Nordrhein-Westfalen,DE,95,,Natural gas,Steam turbine,yes,,2013,2013,,,operating,,50.73382,7.08055,,,,,0.3993,Fossil fuels,Natural gas,,no,,10 und 110,Bonn Netz GmbH,,
36,HKW_BNA0129,DE,STUR,GAS,0.3817,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0129,#NV,HKW,,,Stadtwerke Brandenburg an der Havel GmbH,,14772,Brandenburg,Brandenburg,DE,36,,Natural gas,Steam turbine,yes,,1997,1997,,,operating,,51.512175,13.97109,,,,,0.3817,Fossil fuels,Natural gas,,no,UW Hohenstücken,110,EON,,
160,Kirchmöser_BNA0130,DE,COMC,GAS,0.513,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0130,#NV,Kirchmöser,,Kirchmöser,Uniper Kraftwerke GmbH ,,14774,Brandenburg,Brandenburg,DE,160,207,Natural gas,Combined cycle,no,,1994,1994,,,operating,,52.394167,12.418056,,,,,0.513,Fossil fuels,Natural gas,,no,Unterwerk Kirchmöser,110,50Hertz Transmission GmbH/DB Energie GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
20,HKW-Mitte_BNA0135,DE,COMC,GAS,0.4095,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,56.18353969,,,,,BNA0135,#NV,HKW-Mitte,Block 12,Braunschweig-Mitte,Braunschweiger Versorgungs-AG & Co. KG,,38106,Braunschweig,Niedersachsen,DE,20,26.68609,Natural gas,Combined cycle,yes,56.18353969,1971,1971,,,operating,CHP,52.278611,10.514722,,,,,0.4095,Fossil fuels,Natural gas,,no,UW Hasenwinkel 5/8,110,Braunschweiger Netz GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
74,HKW-Mitte_BNA0136,DE,COMC,GAS,0.585,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,207.8790969,,,,,BNA0136,#NV,HKW-Mitte,GuD,Braunschweig-Mitte,Braunschweiger Versorgungs-AG & Co. KG,,38106,Braunschweig,Niedersachsen,DE,74,98.73853,Natural gas,Combined cycle,yes,207.8790969,2010,2010,,,operating,CHP,52.278611,10.514722,,,,,0.585,Fossil fuels,Natural gas,,no,UW Hasenwinkel 3/7,110,Braunschweiger Netz GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
25,HKW-Nord_BNA0137,DE,GTUR,GAS,0.289,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0137,#NV,HKW-Nord,GT,,Braunschweiger Versorgungs-AG & Co. KG,,38112,Braunschweig,Niedersachsen,DE,25,,Natural gas,Gas turbine,yes,,1965,1965,,,operating,,52.278611,10.514722,,,,,0.289,Fossil fuels,Natural gas,,no,UW Nord Zelle 21 ,110,Braunschweiger Netz GmbH,,
